experiment,participant,choice_index,nll,num_tokens
kool2016when/exp1.csv,10,64,0.527022659778595,1
kool2016when/exp1.csv,10,65,0.7611334919929504,1
kool2016when/exp1.csv,10,66,0.154628723859787,1
kool2016when/exp1.csv,10,67,0.5775683522224426,1
kool2016when/exp1.csv,10,68,0.1637631058692932,1
kool2016when/exp1.csv,10,69,0.5802293419837952,1
kool2016when/exp1.csv,10,70,0.38844266533851624,1
kool2016when/exp1.csv,10,71,0.2553642988204956,1
kool2016when/exp1.csv,10,72,0.0341765396296978,1
kool2016when/exp1.csv,10,73,0.6351323127746582,1
kool2016when/exp1.csv,10,74,0.06298358738422394,1
kool2016when/exp1.csv,10,75,0.3547067940235138,1
kool2016when/exp1.csv,10,76,0.13289421796798706,1
kool2016when/exp1.csv,10,77,0.019171183928847313,1
kool2016when/exp1.csv,10,78,0.6955699920654297,1
kool2016when/exp1.csv,10,79,0.6951062679290771,1
kool2016when/exp1.csv,10,80,2.467432737350464,1
kool2016when/exp1.csv,10,81,1.1414480209350586,1
kool2016when/exp1.csv,10,82,0.3519912362098694,1
kool2016when/exp1.csv,10,83,1.912437915802002,1
kool2016when/exp1.csv,10,84,0.14780226349830627,1
kool2016when/exp1.csv,10,85,0.480282187461853,1
kool2016when/exp1.csv,10,86,0.3344103991985321,1
kool2016when/exp1.csv,10,87,0.040032461285591125,1
kool2016when/exp1.csv,10,88,0.5275254845619202,1
kool2016when/exp1.csv,10,89,0.43212446570396423,1
kool2016when/exp1.csv,10,90,0.4796520173549652,1
kool2016when/exp1.csv,10,91,0.5889728665351868,1
kool2016when/exp1.csv,10,92,0.7602602243423462,1
kool2016when/exp1.csv,10,93,0.39425089955329895,1
kool2016when/exp1.csv,10,94,2.5806498527526855,1
kool2016when/exp1.csv,10,95,0.2563540041446686,1
kool2016when/exp1.csv,10,96,0.14710184931755066,1
kool2016when/exp1.csv,10,97,0.1020888164639473,1
kool2016when/exp1.csv,10,98,1.0567452907562256,1
kool2016when/exp1.csv,10,99,0.38976243138313293,1
kool2016when/exp1.csv,10,100,0.3184462785720825,1
kool2016when/exp1.csv,10,101,0.03298381716012955,1
kool2016when/exp1.csv,10,102,0.038016509264707565,1
kool2016when/exp1.csv,10,103,0.8325890302658081,1
kool2016when/exp1.csv,10,104,0.06327478587627411,1
kool2016when/exp1.csv,10,105,0.3504010736942291,1
kool2016when/exp1.csv,10,106,0.1612526923418045,1
kool2016when/exp1.csv,10,107,0.9756198525428772,1
kool2016when/exp1.csv,10,108,2.351278066635132,1
