experiment,participant,choice_index,nll,num_tokens
xiong2023neural/exp1.csv,28,182,0.10038246214389801,1
xiong2023neural/exp1.csv,28,183,0.06212558597326279,1
xiong2023neural/exp1.csv,28,184,0.05501849949359894,1
xiong2023neural/exp1.csv,28,185,2.3503661155700684,1
xiong2023neural/exp1.csv,28,186,0.4288942217826843,1
xiong2023neural/exp1.csv,28,187,0.3134806156158447,1
xiong2023neural/exp1.csv,28,188,0.6933616399765015,1
xiong2023neural/exp1.csv,28,189,0.3134176433086395,1
xiong2023neural/exp1.csv,28,190,0.252078115940094,1
xiong2023neural/exp1.csv,28,191,1.9103477001190186,1
xiong2023neural/exp1.csv,28,192,0.1603652536869049,1
xiong2023neural/exp1.csv,28,193,0.632827877998352,1
xiong2023neural/exp1.csv,28,194,0.6327941417694092,1
xiong2023neural/exp1.csv,28,195,0.7577884793281555,1
xiong2023neural/exp1.csv,28,196,0.16035103797912598,1
xiong2023neural/exp1.csv,28,197,0.10030589997768402,1
xiong2023neural/exp1.csv,28,198,0.07898084819316864,1
xiong2023neural/exp1.csv,28,199,0.8983252644538879,1
xiong2023neural/exp1.csv,28,200,0.6327603459358215,1
xiong2023neural/exp1.csv,28,201,0.252058744430542,1
xiong2023neural/exp1.csv,28,202,0.3134024739265442,1
xiong2023neural/exp1.csv,28,203,0.31340518593788147,1
xiong2023neural/exp1.csv,28,204,0.20154733955860138,1
xiong2023neural/exp1.csv,28,205,0.2520579397678375,1
xiong2023neural/exp1.csv,28,206,0.42886337637901306,1
xiong2023neural/exp1.csv,28,207,0.225554957985878,1
xiong2023neural/exp1.csv,28,208,0.17989224195480347,1
xiong2023neural/exp1.csv,28,209,1.4063265323638916,1
xiong2023neural/exp1.csv,28,210,0.14283868670463562,1
xiong2023neural/exp1.csv,28,211,0.1270669549703598,1
xiong2023neural/exp1.csv,28,212,0.5761264562606812,1
xiong2023neural/exp1.csv,28,213,0.1270345151424408,1
xiong2023neural/exp1.csv,28,214,1.600558876991272,1
xiong2023neural/exp1.csv,28,215,0.22556239366531372,1
